"2013-07-11 20:59:06.000000","2013-07-11 21:46:36.000000","R.hw.R1E-M0-N11.linkerrors","mira","hw.R1E-M0-N11.linkerrors",0,"",504,2850,14400,"512.0000","405.3333","1459200.0000","MIR-44800-77B31-512",1,"complete"
"2013-07-11 19:24:18.000000","2013-07-11 22:24:12.000000","R.hw.breakerson","mira","hw.breakerson",0,"",503,10794,10800,"49152.0000","147374.0800","530546688.0000","MIR-00000-7BFF1-49152",0,"complete"
"2013-07-11 21:01:56.000000","2013-07-12 00:35:56.000000","R.hw.R00-M0.machinechecks","mira","hw.R00-M0.machinechecks",0,"",506,12840,28800,"512.0000","1826.1333","6574080.0000","MIR-00000-33331-512",0,"complete"
"2013-07-11 21:00:02.000000","2013-07-12 00:36:04.000000","R.hw.R2F-M0-N06-J15.linkerrors","mira","hw.R2F-M0-N06-J15.linkerrors",0,"",505,12962,28800,"512.0000","1843.4844","6636544.0000","MIR-488C0-7BBF1-512",0,"complete"
"2013-07-11 21:40:17.000000","2013-07-12 00:37:10.000000","R.hw.R06-R0E.linkerrors","mira","hw.R06-R0E.linkerrors",0,"",507,10613,18000,"1024.0000","3018.8089","10867712.0000","MIR-00800-33B31-512,MIR-40800-73B31-512",0,"complete"
"2013-07-12 00:18:07.000000","2013-07-12 16:17:18.000000","R.hw.R03-M0-N13-J02.urmc","mira","hw.R03-M0-N13-J02.urmc",0,"",508,57551,57600,"512.0000","8185.0311","29466112.0000","MIR-00CC0-33FF1-512",0,"complete"
"2013-07-12 00:38:18.000000","2013-07-12 19:18:57.000000","R.hw.R23-M0-N12.CFAMs","mira","hw.R23-M0-N12.CFAMs",0,"",509,67239,86400,"512.0000","9562.8800","34426368.0000","MIR-08CC0-3BFF1-512",0,"complete"
"2013-07-12 18:47:00.000000","2013-07-12 20:57:55.000000","R.hw.R29-M0-N03-J22-l1cfam","mira","hw.R29-M0-N03-J22-l1cfam",0,"",511,7855,10800,"512.0000","1117.1556","4021760.0000","MIR-480C0-7B3F1-512",0,"complete"
"2013-07-12 18:43:37.000000","2013-07-12 21:40:00.000000","R.hw.R03-M0-N13-J02-msgcfam","mira","hw.R03-M0-N13-J02-msgcfam",0,"",510,10583,10800,"512.0000","1505.1378","5418496.0000","MIR-00CC0-33FF1-512",0,"complete"
"2013-07-18 22:54:34.000000","2013-07-18 23:00:06.000000","R.hw.R2F.linkerrors","mira","hw.R2F.linkerrors",0,"",514,332,7200,"512.0000","47.2178","169984.0000","MIR-488C0-7BBF1-512",0,"complete"
"2013-07-18 23:09:04.000000","2013-07-18 23:16:14.000000","R.hw.R1C-M0.linkerrors","mira","hw.R1C-M0.linkerrors",0,"",515,430,28800,"512.0000","61.1556","220160.0000","MIR-44400-77731-512",0,"complete"
"2013-07-19 16:00:20.000000","2013-07-19 17:19:13.000000","R.hw.R1C-M0.linkerrors","mira","hw.R1C-M0.linkerrors",0,"",515,4733,28800,"512.0000","673.1378","2423296.0000","MIR-44400-77731-512",1,"complete"
"2013-07-19 21:00:32.000000","2013-07-19 21:48:12.000000","R.hw.R1C-M0.linkerrors","mira","hw.R1C-M0.linkerrors",0,"",516,2860,14400,"512.0000","406.7556","1464320.0000","MIR-44400-77731-512",0,"complete"
"2013-07-20 02:57:15.000000","2013-07-20 03:44:56.000000","R.hw.R22-B2-P3.temperature","mira","hw.R22-B2-P3.temperature",0,"",517,2861,14400,"512.0000","406.8978","1464832.0000","MIR-08C40-3BF71-512",0,"complete"
"2013-07-23 04:00:09.000000","2013-07-23 21:09:07.000000","R.hw.R20-M0-N05","mira","hw.R20-M0-N05",0,"",518,61738,86400,"512.0000","8780.5156","31609856.0000","MIR-08000-3B331-512",0,"complete"
"2013-07-23 16:13:32.000000","2013-07-24 23:05:13.000000","R.hw.R21-M1-N10","mira","hw.R21-M1-N10",0,"",520,111101,158400,"512.0000","15801.0311","56883712.0000","MIR-08080-3B3B1-512",0,"complete"
"2013-07-23 21:11:59.000000","2013-07-24 23:05:20.000000","R.hw.R22-M0.linkerrors","mira","hw.R22-M0.linkerrors",0,"",521,93201,144000,"512.0000","13255.2533","47718912.0000","MIR-08C00-3BF31-512",0,"complete"
"2013-07-24 23:10:50.000000","2013-07-25 22:47:12.000000","R.hw.R21-M1-N10","mira","hw.R21-M1-N10",0,"",524,84982,86400,"512.0000","12086.3289","43510784.0000","MIR-08080-3B3B1-512",0,"complete"
"2013-07-24 23:10:29.000000","2013-07-25 22:47:17.000000","R.hw.R22-M0-N01","mira","hw.R22-M0-N01",0,"",523,85008,86400,"512.0000","12090.0267","43524096.0000","MIR-08C00-3BF31-512",0,"complete"
"2013-07-25 22:43:41.000000","2013-07-26 00:19:22.000000","R.hw.R2D-M0-N07","mira","hw.R2D-M0-N07",0,"",525,5741,28800,"512.0000","816.4978","2939392.0000","MIR-484C0-7B7F1-512",0,"complete"
"2013-07-26 16:18:52.000000","2013-07-26 16:22:31.000000","R.hw.R2D-M0-N07","mira","hw.R2D-M0-N07",0,"",526,219,21600,"512.0000","31.1467","112128.0000","MIR-484C0-7B7F1-512",0,"complete"
"2013-07-26 16:22:31.000000","2013-07-26 18:53:11.000000","R.hw.R2D-M0-N07","mira","hw.R2D-M0-N07",0,"",526,9040,21600,"1024.0000","2571.3778","9256960.0000","MIR-488C0-7BBF1-512,MIR-484C0-7B7F1-512",1,"complete"
"2013-07-30 20:29:00.000000","2013-07-30 22:18:22.000000","R.hw.R1A-L","mira","hw.R1A-L",0,"",530,6562,28800,"1024.0000","1866.5244","6719488.0000","MIR-44C00-77F71-1-1024",0,"complete"
"2013-07-31 02:42:12.000000","2013-07-31 20:11:39.000000","R.hw.R1A-L","mira","hw.R1A-L",0,"",536,62967,86400,"1024.0000","17910.6133","64478208.0000","MIR-44C00-77F71-1-1024",0,"complete"
"2013-07-30 22:25:51.000000","2013-07-31 22:20:05.000000","R.hw.R02-M1-N06","mira","hw.R02-M1-N06",0,"",535,86054,86400,"512.0000","12238.7911","44059648.0000","MIR-00C40-33F71-512",0,"complete"
"2013-07-30 22:24:17.000000","2013-07-31 22:20:06.000000","R.hw.R09-M0-N10_N02","mira","hw.R09-M0-N10_N02",0,"",533,86149,86400,"512.0000","12252.3022","44108288.0000","MIR-400C0-733F1-512",0,"complete"
"2013-07-30 22:24:45.000000","2013-07-31 22:20:06.000000","R.hw.R1C-M0","mira","hw.R1C-M0",0,"",534,86121,86400,"512.0000","12248.3200","44093952.0000","MIR-44400-77731-512",0,"complete"
"2013-08-01 02:12:12.000000","2013-08-01 04:38:52.000000","R.hw.R09-M0","mira","hw.R09-M0",0,"",541,8800,86400,"512.0000","1251.5556","4505600.0000","MIR-400C0-733F1-512",0,"complete"
"2013-08-01 00:23:04.000000","2013-08-01 06:22:04.000000","R.hw.R1A-D-cable","mira","hw.R1A-D-cable",0,"",539,21540,21600,"512.0000","3063.4667","11028480.0000","MIR-44C40-77F71-512",0,"complete"
